Rk,Player,WAR,IP,Year,Age,Tm,Lg,G,GS,CG,SHO,GF,W,L,W-L%,SV,H,R,ER,BB,SO,ERA,FIP,K%,BB%,ERA+,BAbip,HR,BF,AB,2B,3B,IBB,HBP,SH,SF,GDP,SB,CS,PO,BK,WP,BA,OBP,SLG,OPS,OPS+,Pit,Str
619,Ray Fontenot\fontera01,-0.7,72.1,1986,28,TOT,ML,57,0,0,0,18,3,5,0.375,2,84,49,42,25,34,5.23,4.39,10.6%,7.8%,79,0.308,8,322,289,6,8,3,2,6,0,7,4,4,0,1,6,0.291,0.351,0.45,0.801,118,,
620,Jim Slaton\slatoji01,-0.7,113.1,1986,36,TOT,AL,36,12,0,0,13,4,6,0.4,2,130,70,64,40,43,5.08,4.76,8.7%,8.1%,82,0.293,14,497,445,28,4,4,3,1,8,7,5,6,0,0,2,0.292,0.349,0.467,0.816,121,,
621,Luis Leal\leallu01,-0.7,67.1,1985,28,TOR,AL,15,14,0,0,1,3,6,0.333,0,82,46,43,24,33,5.75,5.42,10.9%,7.9%,74,0.301,13,303,271,18,2,3,3,1,4,7,3,2,0,1,3,0.303,0.361,0.528,0.889,136,,
622,Albert Williams\willial03,-0.7,68.2,1984,30,MIN,AL,17,11,1,0,3,3,5,0.375,0,75,46,44,22,22,5.77,5.1,7.4%,7.4%,73,0.28,9,297,264,11,2,1,7,1,3,8,7,5,0,0,3,0.284,0.351,0.443,0.795,115,,
623,Elias Sosa\sosael01,-0.7,72.1,1983,33,SDP,NL,41,1,0,0,9,1,4,0.2,1,72,41,35,30,45,4.35,4.14,14.3%,9.6%,81,0.293,7,314,269,15,3,5,3,7,5,8,18,1,1,0,4,0.268,0.342,0.424,0.766,119,,
624,Dave Frost\frostda01,-0.7,81.2,1982,29,KCR,AL,21,14,0,0,4,6,6,0.5,0,103,53,50,30,26,5.51,4.41,7.1%,8.2%,74,0.32,7,368,329,15,3,0,3,2,4,10,7,4,0,0,4,0.313,0.372,0.441,0.812,122,,
625,Dick Drago\dragodi01,-0.7,53.2,1981,36,SEA,AL,39,0,0,0,24,4,6,0.4,5,71,33,33,15,27,5.53,3.4,11.3%,6.3%,71,0.349,4,240,219,15,2,5,0,2,4,6,7,1,0,0,2,0.324,0.361,0.466,0.827,133,,
626,Stan Perzanowski\perzast01,-0.7,56.2,1978,27,MIN,AL,13,7,1,0,4,2,7,0.222,1,59,37,33,26,31,5.24,3.31,12.3%,10.3%,74,0.315,1,252,214,16,2,0,4,6,2,6,4,3,0,0,2,0.276,0.362,0.383,0.745,106,,
627,Jim Umbarger\umbarji01,-0.7,97.2,1978,25,TEX,AL,32,9,1,0,11,5,8,0.385,1,116,58,53,36,60,4.88,3.72,13.9%,8.3%,77,0.331,9,433,388,18,3,4,2,3,4,5,6,11,8,0,2,0.299,0.358,0.43,0.789,121,,
628,Steve Hargan\hargast01,-0.7,78.1,1977,34,TOT,ML,28,10,1,0,5,2,6,0.25,0,107,61,57,35,39,6.55,4.25,10.5%,9.5%,67,0.355,7,370,324,18,5,3,0,7,4,11,11,1,0,1,8,0.33,0.391,0.481,0.873,131,,
629,Gary Nolan\nolanga01,-0.7,57.2,1977,29,TOT,ML,13,13,0,0,0,4,4,0.5,0,84,41,39,14,32,6.09,4.61,11.9%,5.2%,65,0.352,10,268,250,9,1,1,0,2,2,3,8,2,0,1,0,0.336,0.368,0.5,0.868,137,,
630,Diego Segui\seguidi01,-0.7,110.2,1977,39,SEA,AL,40,7,0,0,18,0,7,0,2,108,75,70,43,91,5.69,4.64,18.9%,8.9%,73,0.273,20,481,430,23,2,4,1,4,3,4,28,6,0,2,3,0.251,0.319,0.453,0.772,108,,
631,Ray Corbin\corbira01,-0.7,89.2,1975,26,MIN,AL,18,11,3,0,4,5,7,0.417,0,105,59,51,38,49,5.12,4.72,12.1%,9.4%,76,0.309,13,406,356,17,2,5,2,6,4,7,9,5,0,1,2,0.295,0.363,0.463,0.826,129,,
632,Chris Short\shortch02,-0.7,72,1973,35,MIL,AL,42,7,0,0,8,3,5,0.375,2,86,42,41,44,44,5.12,4.16,13.1%,13.1%,74,0.338,5,336,288,17,1,7,2,1,1,2,4,9,3,0,2,0.299,0.394,0.417,0.811,132,,
633,Claude Raymond\raymocl01,-0.7,53.2,1971,34,MON,NL,37,0,0,0,20,1,7,0.125,0,81,34,28,25,29,4.7,3.98,11.7%,10.0%,75,0.409,5,249,217,11,5,8,0,4,3,5,4,4,1,0,2,0.373,0.433,0.539,0.972,183,,
634,Paul Maholm\maholpa01,-0.8,70.2,2014,32,LAD,NL,30,8,0,0,7,1,5,0.167,0,82,44,38,28,34,4.84,4.96,10.9%,9.0%,72,0.315,8,311,276,14,2,3,3,3,1,15,3,0,1,1,2,0.297,0.367,0.449,0.816,138,1173,705
635,Kenshin Kawakami\kawakke01,-0.8,87.1,2010,35,ATL,NL,18,16,0,0,1,1,10,0.091,0,98,57,50,32,59,5.15,4.35,15.1%,8.2%,76,0.311,10,391,345,29,6,10,1,6,7,5,7,2,0,0,4,0.284,0.34,0.49,0.83,128,1458,896
636,Franquelis Osoria\osorifr01,-0.8,60.2,2008,26,PIT,NL,43,0,0,0,10,4,3,0.571,0,87,43,41,12,31,6.08,5.04,11.2%,4.4%,69,0.353,10,276,259,24,1,0,4,1,0,11,0,0,0,0,0,0.336,0.375,0.552,0.927,151,953,622
637,Jason Simontacchi\simonja01,-0.8,70.2,2007,33,WSN,NL,13,13,0,0,0,6,7,0.462,0,95,53,50,23,42,6.37,5.55,13.0%,7.1%,67,0.346,13,322,288,21,3,4,3,4,4,8,0,3,5,0,1,0.33,0.381,0.559,0.94,151,1118,730
638,Jose Acevedo\acevejo01,-0.8,64,2005,27,COL,NL,36,5,0,0,7,2,4,0.333,1,86,48,46,16,31,6.47,5.49,10.6%,5.5%,74,0.319,13,292,268,19,3,3,1,2,5,3,0,3,1,1,0,0.321,0.355,0.56,0.915,131,1039,678
639,Darrell May\mayda02,-0.8,66.1,2005,33,TOT,ML,24,9,0,0,9,1,4,0.2,0,87,51,50,23,35,6.78,5.75,11.6%,7.6%,58,0.319,14,302,276,21,4,1,0,1,2,7,7,3,1,0,0,0.315,0.365,0.572,0.938,157,1193,735
640,Omar Daal\daalom01,-0.8,93.2,2003,31,BAL,AL,19,17,0,0,1,4,11,0.267,0,134,69,66,30,53,6.34,4.45,12.2%,6.9%,71,0.373,11,434,391,37,2,1,2,8,3,8,2,2,2,0,2,0.343,0.39,0.532,0.922,140,1584,991
641,Kent Bottenfield\botteke01,-0.8,52,2001,32,HOU,NL,13,9,0,0,1,2,5,0.286,1,61,44,37,16,39,6.4,6.59,16.6%,6.8%,73,0.28,16,235,212,11,3,0,2,1,4,2,2,0,0,0,1,0.288,0.338,0.594,0.932,135,878,560
642,Osvaldo Fernandez\fernaos01,-0.8,79.1,2001,34,CIN,NL,20,14,0,0,2,5,6,0.455,0,103,62,61,33,35,6.92,4.73,9.6%,9.0%,66,0.332,8,366,326,29,1,3,0,4,3,11,0,3,0,0,0,0.316,0.376,0.485,0.86,122,1331,818
643,Todd Worrell\worreto01,-0.8,59.2,1997,37,LAD,NL,65,0,0,0,55,2,6,0.25,35,60,38,35,23,61,5.28,4.84,23.0%,8.7%,74,0.287,12,265,240,10,1,1,0,2,0,2,7,0,0,0,1,0.25,0.316,0.45,0.766,110,,
644,Rich Hunter\hunteri01,-0.8,69.1,1996,21,PHI,NL,14,14,0,0,0,3,7,0.3,0,84,54,50,33,32,6.49,5.77,9.9%,10.3%,66,0.311,10,322,276,11,1,2,5,3,4,4,1,5,1,0,4,0.304,0.384,0.46,0.844,128,,
645,Kirk McCaskill\mccaski01,-0.8,51.2,1996,35,CHW,AL,29,4,0,0,13,5,5,0.5,0,72,41,40,31,28,6.97,5.51,11.4%,12.6%,69,0.375,6,246,209,18,3,8,2,3,1,8,6,3,2,0,1,0.344,0.432,0.545,0.978,150,,
646,Dave Fleming\flemida01,-0.8,80,1995,25,TOT,AL,25,12,1,0,3,1,6,0.143,0,84,61,53,53,40,5.96,7.25,10.7%,14.2%,81,0.253,19,374,312,15,1,4,2,3,4,4,9,5,1,0,5,0.269,0.375,0.506,0.881,126,,
647,Sergio Valdez\valdese01,-0.8,66.1,1995,30,SFG,NL,13,11,1,0,0,4,5,0.444,0,78,43,35,17,29,4.75,5.48,10.0%,5.9%,85,0.295,12,290,262,16,2,3,3,5,3,6,6,4,0,1,2,0.298,0.344,0.511,0.855,132,,
648,Shawn Hillegas\hillesh01,-0.8,60.2,1993,28,OAK,AL,18,11,0,0,4,3,6,0.333,0,78,48,47,33,29,6.97,5.58,10.1%,11.5%,59,0.332,8,288,246,14,4,1,4,3,2,5,2,4,0,0,1,0.317,0.404,0.504,0.908,148,,
649,Eric Show\shower01,-0.8,51.2,1991,35,OAK,AL,23,5,0,0,6,1,2,0.333,0,62,36,34,17,20,5.92,4.33,8.7%,7.4%,65,0.306,5,231,207,17,1,1,0,2,4,4,4,1,0,1,2,0.3,0.346,0.464,0.81,127,,
650,Roy Smith\smithro01,-0.8,80.1,1991,29,BAL,AL,17,14,0,0,0,5,4,0.556,0,99,52,50,24,25,5.6,4.62,7.2%,6.9%,71,0.314,9,348,318,18,2,0,1,2,3,9,6,5,0,1,3,0.311,0.358,0.465,0.824,130,,
651,Ed Whitson\whitsed01,-0.8,78.2,1991,36,SDP,NL,13,12,2,0,0,4,6,0.4,0,93,47,44,17,40,5.03,4.64,11.9%,5.0%,76,0.307,13,337,311,11,3,3,0,6,3,10,8,2,0,1,1,0.299,0.332,0.479,0.811,129,,
652,Drew Hall\halldr01,-0.8,58.1,1990,27,MON,NL,42,0,0,0,13,4,7,0.364,3,52,35,33,29,40,5.09,4.27,15.8%,11.4%,72,0.266,6,254,215,12,4,5,0,6,4,2,5,2,2,0,3,0.242,0.327,0.419,0.745,112,,
653,Rick Luecken\lueckri01,-0.8,54,1990,29,TOT,ML,37,0,0,0,12,1,4,0.2,1,75,37,35,31,35,5.83,4.85,13.5%,11.9%,70,0.381,6,260,221,7,0,7,3,4,1,10,4,1,0,0,2,0.339,0.426,0.452,0.878,144,,
654,Ron Romanick\romanro01,-0.8,106.1,1986,25,CAL,AL,18,18,1,1,0,5,8,0.385,0,124,68,65,44,38,5.5,4.89,8.1%,9.4%,75,0.298,13,470,418,19,3,0,0,3,5,9,3,6,0,0,4,0.297,0.36,0.45,0.81,120,,
655,Steve McCatty\mccatst01,-0.8,85.2,1985,31,OAK,AL,30,9,1,0,8,4,4,0.5,0,95,56,53,41,36,5.57,4.94,9.4%,10.7%,69,0.294,10,383,332,13,4,4,4,3,3,11,10,4,0,0,1,0.286,0.368,0.44,0.808,128,,
656,Steve Comer\comerst01,-0.8,117.1,1984,30,CLE,AL,22,20,1,0,0,4,8,0.333,0,146,80,74,39,39,5.68,4.42,7.4%,7.4%,73,0.313,11,530,473,33,5,2,4,5,9,11,6,4,1,0,2,0.309,0.36,0.469,0.829,125,,
657,Dave Goltz\goltzda01,-0.8,63.2,1983,34,CAL,AL,15,6,0,0,2,0,6,0,0,81,48,44,37,27,6.22,5.74,9.0%,12.3%,65,0.318,10,301,257,15,0,2,1,3,3,11,7,1,0,1,1,0.315,0.399,0.49,0.89,144,,
658,Jim Colborn\colboji01,-0.8,142.2,1978,32,TOT,AL,28,22,3,0,1,4,12,0.25,0,156,95,83,50,34,5.24,5.61,5.4%,7.9%,73,0.26,25,630,558,24,4,2,8,10,4,16,9,1,2,1,2,0.28,0.345,0.471,0.816,127,,
659,Mike Kekich\kekicmi01,-0.8,90,1977,32,SEA,AL,41,2,0,0,19,5,4,0.556,3,90,58,56,51,55,5.6,4.91,13.7%,12.7%,74,0.285,11,401,340,16,3,3,3,4,3,6,6,4,1,0,4,0.265,0.363,0.426,0.789,115,,
660,George Stone\stonege02,-0.8,57,1975,28,NYM,NL,13,11,1,0,0,3,3,0.5,0,75,38,32,21,21,5.05,3.64,8.1%,8.1%,69,0.344,3,261,232,11,3,3,0,7,1,4,7,2,0,1,4,0.323,0.378,0.435,0.813,136,,
661,Pete Mikkelsen\mikkepe01,-0.8,57.2,1972,32,LAD,NL,33,0,0,0,17,5,5,0.5,5,65,32,26,23,41,4.06,3.11,15.5%,8.7%,83,0.333,3,265,230,9,3,4,5,7,0,4,15,3,0,1,3,0.283,0.36,0.387,0.747,119,,
662,Mike Wegener\wegenmi01,-0.8,104.1,1970,23,MON,NL,25,16,1,0,4,3,6,0.333,0,100,70,61,56,35,5.26,5.69,7.6%,12.2%,78,0.241,16,461,397,12,4,3,4,2,2,14,3,3,0,0,4,0.252,0.349,0.423,0.772,114,,
663,Francis Martes\martefr01,-0.9,54.1,2017,21,HOU,AL,32,4,0,0,7,5,2,0.714,0,51,40,35,31,69,5.8,4.45,27.7%,12.5%,71,0.328,7,249,208,10,1,3,8,0,2,4,3,0,0,0,8,0.245,0.361,0.404,0.765,111,1027,635
664,Chris Smith\smithch08,-0.9,55.2,2017,36,OAK,AL,14,9,0,0,3,0,4,0,0,60,45,42,22,31,6.79,7.02,12.4%,8.8%,62,0.244,16,250,224,14,1,1,1,0,3,3,2,2,0,0,3,0.268,0.332,0.554,0.886,137,971,562
665,Luis Mendoza\mendolu01,-0.9,94,2013,29,KCR,AL,22,15,0,0,4,2,6,0.25,0,106,60,56,43,54,5.36,4.75,12.9%,10.3%,77,0.313,10,419,367,27,2,0,3,2,4,11,6,0,1,1,10,0.289,0.365,0.455,0.82,123,1576,949
666,Clay Hensley\henslcl01,-0.9,50.2,2012,32,SFG,NL,60,0,0,0,14,4,5,0.444,3,50,30,26,30,42,4.62,4.67,18.0%,12.8%,77,0.3,5,234,194,8,1,2,3,4,3,4,9,0,0,0,1,0.258,0.361,0.387,0.747,119,898,537
667,Nate Robertson\roberna01,-0.9,101.1,2010,32,TOT,NL,21,18,0,0,2,6,8,0.429,0,115,76,67,42,63,5.95,4.8,13.7%,9.1%,70,0.314,12,460,397,32,1,1,6,9,6,8,5,3,1,1,2,0.29,0.361,0.466,0.827,123,1685,1045
668,Wes Obermueller\obermwe01,-0.9,59,2007,30,FLA,NL,18,7,0,0,4,2,3,0.4,0,72,49,43,36,35,6.56,5.63,12.6%,13.0%,67,0.332,7,278,235,15,2,5,4,0,3,9,6,2,0,0,2,0.306,0.403,0.477,0.879,136,1076,625
669,Geremi Gonzalez\gonzaje01,-0.9,56,2006,31,TOT,NL,24,4,0,0,3,4,2,0.667,0,71,43,36,23,44,5.79,5.24,16.9%,8.9%,79,0.349,10,260,226,18,2,2,2,6,3,1,3,2,0,0,0,0.314,0.378,0.544,0.922,138,1004,660
670,Al Leiter\leiteal01,-0.9,142.1,2005,39,TOT,ML,33,26,0,0,2,7,12,0.368,0,154,103,97,98,97,6.13,5.16,14.5%,14.6%,67,0.318,13,670,547,33,3,2,12,7,6,18,15,3,0,0,2,0.282,0.398,0.424,0.822,125,2848,1573
671,Kirk Rueter\rueteki01,-0.9,107.1,2005,34,SFG,NL,20,18,0,0,1,2,7,0.222,0,131,78,71,47,25,5.95,5.35,5.1%,9.6%,72,0.297,12,489,430,29,4,3,1,3,8,9,1,4,3,0,3,0.305,0.368,0.474,0.843,124,1852,1047
672,Jeff Montgomery\montgje01,-0.9,51.1,1999,37,KCR,AL,49,0,0,0,36,1,4,0.2,12,72,40,39,21,27,6.84,5.2,11.4%,8.9%,73,0.365,7,237,210,13,1,3,2,2,2,5,8,5,0,0,1,0.343,0.404,0.514,0.919,132,,
673,Ron Darling\darliro01,-0.9,104,1995,34,OAK,AL,21,21,1,0,0,4,7,0.364,0,124,79,72,46,69,6.23,5.22,14.3%,9.5%,69,0.316,16,484,419,22,3,2,4,7,8,5,3,4,1,0,5,0.296,0.365,0.477,0.842,125,,
674,Dave Stewart\stewada01,-0.9,81,1995,38,OAK,AL,16,16,0,0,0,3,7,0.3,0,101,65,62,39,58,6.89,4.95,15.2%,10.2%,63,0.34,11,381,331,17,1,1,2,6,3,3,7,5,2,1,8,0.305,0.379,0.462,0.841,125,,
675,Bob Walk\walkbo01,-0.9,187,1993,36,PIT,NL,32,32,3,0,0,13,14,0.481,0,214,121,118,70,80,5.68,4.93,9.7%,8.5%,71,0.301,23,822,728,36,5,5,5,10,9,23,19,6,1,3,2,0.294,0.356,0.452,0.808,122,,
676,Jose Nunez\nunezjo01,-0.9,60.2,1990,26,CHC,NL,21,10,0,0,4,4,7,0.364,0,61,47,44,34,40,6.53,4.24,14.6%,12.4%,63,0.304,5,274,226,14,1,4,0,11,3,6,3,2,0,2,2,0.27,0.361,0.407,0.768,107,,
677,Tommy John\johnto01,-0.9,63.2,1989,46,NYY,AL,10,10,0,0,0,2,7,0.222,0,87,45,41,22,18,5.8,4.6,6.2%,7.6%,68,0.342,6,290,259,10,0,2,3,4,2,8,7,5,2,0,3,0.336,0.392,0.444,0.836,135,,
678,Bobby Castillo\castibo01,-0.9,68,1985,30,LAD,NL,35,5,0,0,5,2,2,0.5,0,59,42,41,41,57,5.43,4.58,18.9%,13.6%,64,0.26,9,301,256,13,2,6,1,1,2,4,2,3,0,0,2,0.23,0.337,0.402,0.739,117,,
679,Rick Lysander\lysanri01,-0.9,61,1985,32,MIN,AL,35,1,0,0,9,0,2,0,3,72,43,41,22,26,6.05,3.55,9.9%,8.4%,72,0.33,3,262,236,9,4,2,0,2,2,12,5,0,2,0,9,0.305,0.362,0.415,0.777,108,,
680,Howard Bailey\baileho01,-0.9,72,1983,25,DET,AL,33,3,0,0,15,5,5,0.5,0,69,45,39,25,21,4.88,5.28,7.0%,8.3%,81,0.242,11,302,271,12,1,3,2,3,1,10,2,2,1,0,1,0.255,0.321,0.428,0.749,107,,
681,Bruce Robbins\robbibr01,-0.9,51.2,1980,20,DET,AL,15,6,0,0,0,4,2,0.667,0,60,40,38,28,23,6.62,6.51,9.5%,11.6%,63,0.273,12,241,209,10,1,0,0,2,2,2,3,2,0,0,4,0.287,0.368,0.517,0.885,138,,
682,Eddie Bane\baneed01,-0.9,79.1,1976,24,MIN,AL,17,15,1,0,2,4,7,0.364,0,92,52,45,39,24,5.11,4.49,6.7%,10.9%,71,0.299,6,359,317,18,4,2,0,2,1,8,10,6,1,0,6,0.29,0.367,0.429,0.796,130,,
683,Bob Reynolds\reynobo01,-0.9,50.1,1975,28,TOT,AL,33,0,0,0,21,0,5,0,5,62,33,29,18,32,5.19,4.77,14.1%,7.9%,77,0.323,9,227,203,12,2,2,1,3,2,3,7,0,0,0,4,0.305,0.362,0.517,0.879,144,,
684,Bill Stoneman\stonebi01,-0.9,58.2,1974,30,CAL,AL,13,11,0,0,0,1,8,0.111,0,78,41,40,31,33,6.14,4.91,11.9%,11.2%,56,0.345,8,278,242,11,1,0,2,1,2,4,9,3,0,0,2,0.322,0.401,0.475,0.876,158,,
685,Vince Colbert\colbevi01,-0.9,74.2,1972,26,CLE,AL,22,11,1,1,2,1,7,0.125,0,74,42,38,38,36,4.58,4.64,10.9%,11.5%,71,0.278,8,330,277,9,1,5,7,4,4,12,1,4,0,0,6,0.267,0.365,0.394,0.759,128,,
686,Danny Murphy\murphda04,-0.9,80.2,1970,27,CHW,AL,51,0,0,0,26,2,3,0.4,5,82,55,51,49,42,5.69,5.34,11.4%,13.4%,67,0.283,11,367,300,9,1,8,4,10,4,8,3,1,0,1,6,0.273,0.378,0.42,0.798,124,,
687,Braden Looper\loopebr01,-1,194.2,2009,34,MIL,NL,34,34,0,0,0,14,7,0.667,0,226,123,113,64,100,5.22,5.74,11.6%,7.4%,79,0.288,39,866,781,38,6,6,5,9,7,19,5,3,3,0,5,0.289,0.344,0.503,0.847,128,3275,2033
688,Byung-Hyun Kim\kimby01,-1,118.1,2007,28,TOT,NL,28,22,0,0,4,10,8,0.556,0,131,90,80,68,107,6.08,5.76,19.0%,12.1%,73,0.32,20,562,468,25,4,3,16,4,6,7,23,6,0,1,4,0.28,0.385,0.479,0.864,130,2145,1268
689,Paul Abbott\abbotpa01,-1,96,2004,36,TOT,ML,20,19,0,0,0,3,11,0.214,0,106,76,69,58,46,6.47,7.01,10.2%,12.9%,70,0.263,22,451,387,19,0,1,4,1,1,3,9,2,1,0,6,0.274,0.373,0.494,0.867,126,1657,995
690,Mark Petkovsek\petkoma01,-1,76.2,2001,35,TEX,AL,55,0,0,0,19,1,2,0.333,0,103,61,57,28,42,6.69,5.62,11.6%,7.7%,70,0.33,14,362,319,21,1,4,5,3,7,10,1,1,0,0,4,0.323,0.379,0.527,0.905,132,1268,784
691,Tom Candiotti\candito01,-1,71.1,1999,41,TOT,AL,18,13,0,0,1,4,6,0.4,0,86,64,58,30,41,7.32,5.92,12.6%,9.2%,64,0.305,14,326,287,15,3,0,3,2,4,8,11,2,0,0,13,0.3,0.367,0.519,0.886,127,,
692,Ken Cloude\cloudke01,-1,72.1,1999,24,SEA,AL,31,6,0,0,8,4,4,0.5,1,106,67,64,46,35,7.96,6.08,9.7%,12.7%,63,0.362,10,362,306,24,3,5,5,1,4,7,6,4,1,0,8,0.346,0.435,0.542,0.977,146,,
693,Benj Sampson\sampsbe01,-1,71,1999,24,MIN,AL,30,4,0,0,2,3,2,0.6,0,107,65,64,34,56,8.11,6.11,16.2%,9.9%,63,0.38,17,345,305,15,1,3,0,1,5,8,11,3,0,2,2,0.351,0.41,0.574,0.984,145,,
694,Dennis Martinez\martide01,-1,91,1998,44,ATL,NL,53,5,1,1,11,4,6,0.4,2,109,53,45,19,62,4.45,3.64,15.7%,4.8%,94,0.334,8,396,369,15,3,5,3,2,3,9,7,2,1,0,2,0.295,0.332,0.417,0.75,102,,
695,Willie Adams\adamswi02,-1,58.1,1997,24,OAK,AL,13,12,0,0,0,3,5,0.375,0,73,53,53,32,37,8.18,5.7,13.1%,11.4%,55,0.325,9,282,238,22,3,2,4,3,5,2,5,2,1,0,2,0.307,0.391,0.538,0.928,143,,
696,Teddy Higuera\higuete01,-1,58.2,1994,36,MIL,AL,17,12,0,0,4,1,5,0.167,0,74,55,46,36,35,7.06,6.76,12.5%,12.9%,71,0.318,13,280,238,17,3,0,2,2,2,6,8,2,1,1,0,0.311,0.403,0.571,0.974,144,,
697,Walt Terrell\terrewa01,-1,136.2,1992,34,DET,AL,36,14,1,0,7,7,10,0.412,0,163,86,79,48,61,5.2,4.34,10.0%,7.9%,76,0.311,14,611,547,27,2,10,3,6,7,11,7,3,0,0,3,0.298,0.354,0.431,0.785,119,,
698,Marty Clary\claryma01,-1,101.2,1990,28,ATL,NL,33,14,0,0,5,1,10,0.091,0,128,72,64,39,44,5.67,4.27,9.4%,8.4%,71,0.323,9,466,416,21,4,4,1,5,5,8,11,3,0,1,5,0.308,0.364,0.442,0.807,123,,
699,Charles Hudson\hudsoch02,-1,66.2,1989,30,DET,AL,18,7,0,0,4,1,5,0.167,0,75,49,47,31,23,6.34,6.29,7.7%,10.4%,61,0.272,14,297,260,10,2,3,2,3,1,9,5,3,0,0,3,0.288,0.367,0.504,0.871,145,,
700,LaMarr Hoyt\hoytla01,-1,159,1986,31,SDP,NL,35,25,1,0,2,8,11,0.421,0,170,100,91,68,85,5.15,5.25,12.2%,9.7%,71,0.283,27,699,615,30,3,8,3,10,3,8,25,6,0,2,2,0.276,0.35,0.467,0.816,132,,
701,Doug Bird\birddo01,-1,67.2,1983,33,BOS,AL,22,6,0,0,7,1,4,0.2,1,91,52,50,16,33,6.65,5.27,10.9%,5.3%,66,0.324,14,303,281,18,3,4,2,0,4,9,8,1,0,0,1,0.324,0.36,0.559,0.918,142,,
702,Terry Felton\feltote01,-1,117.1,1982,24,MIN,AL,48,6,0,0,20,0,13,0,3,99,71,65,76,92,4.99,5.19,17.8%,14.7%,85,0.25,18,517,430,15,4,8,4,3,4,6,18,11,0,2,2,0.23,0.348,0.409,0.758,105,,
703,Jerry Garvin\garvije01,-1,58.1,1982,26,TOR,AL,32,4,0,0,13,1,1,0.5,0,81,48,47,26,35,7.25,5.13,12.8%,9.5%,62,0.359,10,274,242,16,1,2,1,4,1,8,2,1,0,0,2,0.335,0.4,0.533,0.933,144,,
704,Chris Knapp\knappch01,-1,117.1,1980,26,CAL,AL,32,20,1,0,3,2,11,0.154,1,133,83,80,51,46,6.14,5.47,8.6%,9.5%,64,0.286,18,535,460,27,3,1,8,9,6,6,9,6,1,1,4,0.289,0.366,0.478,0.844,131,,
705,Mark Lemongello\lemonma01,-1,83,1979,23,TOR,AL,18,10,2,0,5,1,9,0.1,0,97,64,58,34,40,6.29,5.3,10.8%,9.2%,69,0.301,14,369,324,20,3,8,3,2,6,11,12,4,0,0,2,0.299,0.365,0.509,0.874,133,,
706,Gary Beare\bearega01,-1,58.2,1977,24,MIL,AL,17,6,0,0,6,3,3,0.5,0,63,46,42,38,32,6.44,4.97,11.7%,13.9%,64,0.295,6,273,228,8,3,3,1,3,3,3,8,1,4,0,4,0.276,0.378,0.417,0.794,116,,
707,Bill Greif\greifbi01,-1,77,1976,26,TOT,NL,52,5,0,0,21,2,8,0.2,6,87,48,45,37,37,5.26,4.37,10.6%,10.6%,67,0.308,7,348,298,16,2,5,2,5,6,8,11,5,1,0,7,0.292,0.367,0.43,0.797,134,,
708,Rickey Clark\clarkri01,-1,109.2,1972,26,CAL,AL,26,15,2,0,2,4,9,0.308,1,105,59,55,55,61,4.51,4.03,12.8%,11.5%,65,0.279,10,478,403,17,2,2,2,9,9,8,8,5,0,0,7,0.261,0.345,0.387,0.733,130,,
709,Bill Landis\landibi01,-1,82.1,1969,26,BOS,AL,45,5,0,0,9,5,5,0.5,1,82,53,48,49,50,5.25,4.29,13.6%,13.3%,74,0.296,7,369,305,20,3,3,3,7,5,7,4,5,0,1,5,0.269,0.37,0.423,0.793,122,,
710,Tom Koehler\koehlto01,-1.1,72.2,2017,31,TOT,ML,27,13,0,0,0,1,7,0.125,0,83,55,54,35,62,6.69,6.05,18.6%,10.5%,61,0.318,16,334,288,13,1,3,7,3,1,6,5,3,0,0,1,0.288,0.378,0.507,0.885,143,1282,774
711,Mike Pelfrey\pelfrmi01,-1.1,120,2017,33,CHW,AL,34,21,0,0,4,3,12,0.2,0,127,87,79,62,79,5.92,6.35,14.5%,11.4%,73,0.276,25,546,471,22,3,4,10,0,3,16,26,3,0,0,1,0.27,0.364,0.488,0.853,129,2291,1358
712,Jake Peavy\peavyja01,-1.1,118.2,2016,35,SFG,NL,31,21,0,0,3,5,9,0.357,0,134,76,73,36,102,5.54,4.36,19.6%,6.9%,73,0.324,18,520,476,36,8,1,2,4,2,8,3,3,0,1,4,0.282,0.333,0.504,0.838,129,2026,1317
713,Carlos Villanueva\villaca01,-1.1,74,2016,32,SDP,NL,51,0,0,0,11,2,2,0.5,1,89,50,49,14,61,5.96,5.17,19.0%,4.4%,67,0.321,17,321,300,18,4,4,3,2,2,4,4,3,0,0,2,0.297,0.332,0.553,0.886,142,1193,793
714,Roy Halladay\hallaro01,-1.1,62,2013,36,PHI,NL,13,13,1,0,0,4,5,0.444,0,55,48,47,36,51,6.82,6.14,18.1%,12.8%,55,0.253,12,282,231,9,2,1,10,3,2,1,12,1,0,0,4,0.238,0.362,0.45,0.812,130,1112,651
715,Daniel Cabrera\cabreda01,-1.1,51,2009,28,TOT,NL,15,9,0,0,4,0,6,0,0,59,47,34,42,23,6,5.92,8.9%,16.3%,72,0.302,4,258,207,15,2,1,4,3,2,8,3,1,0,0,11,0.285,0.412,0.435,0.847,129,960,538
716,Scott Karl\karlsc01,-1.1,87.1,2000,28,TOT,ML,23,13,0,0,1,4,5,0.444,0,126,77,72,45,38,7.42,6.29,9.0%,10.6%,76,0.346,16,424,369,25,2,3,3,4,3,15,5,3,0,0,5,0.341,0.414,0.55,0.964,129,1510,847
